Date,Open,High,Low,Close,Adj Close,Volume
2004-10-01,29.920000,30.511000,29.844000,30.468000,30.468000,118325700
2004-10-04,30.688000,30.907000,30.595000,30.648000,30.648000,108512600
2004-10-05,30.578000,30.798000,30.519000,30.688000,30.688000,89827200
2004-10-06,30.646000,31.186000,30.477000,30.933000,30.933000,88007800
2004-10-07,30.840000,30.949000,30.527000,30.587000,30.587000,82456100
2004-10-08,30.452000,30.587000,29.962000,30.030000,30.030000,115122600
2004-10-11,30.122000,30.266000,30.046000,30.173000,30.173000,51312100
2004-10-12,29.903000,30.249000,29.709000,30.122000,30.122000,98308200
2004-10-13,30.435000,30.502000,29.903000,30.055000,30.055000,132823100
2004-10-14,30.122000,30.198000,29.819000,29.920000,29.920000,99445600
2004-10-15,29.954000,30.262000,29.776000,30.072000,30.072000,129195000
2004-10-18,29.970000,30.595000,29.878000,30.502000,30.502000,109313300
2004-10-19,30.705000,30.865000,30.207000,30.283000,30.283000,130141500
2004-10-20,30.241000,30.578000,30.089000,30.425000,30.425000,106851800
2004-10-21,30.587000,31.051000,30.468000,30.890000,30.890000,124414300
2004-10-22,30.899000,30.933000,30.165000,30.215000,30.215000,114377600
2004-10-25,30.156000,30.224000,29.954000,30.068000,30.068000,102980000
2004-10-26,30.089000,30.249000,29.886000,30.232000,30.232000,98245200
2004-10-27,30.249000,31.144000,30.139000,31.000000,31.000000,152572900
2004-10-28,30.958000,31.329000,30.865000,31.194000,31.194000,111151200
2004-10-29,31.152000,31.431000,30.949000,31.144000,31.144000,100828500
2004-11-01,31.211000,31.380000,31.059000,31.260000,31.260000,72528500
2004-11-02,31.304000,31.692000,31.236000,31.364000,31.364000,109171700
2004-11-03,31.878000,31.988000,31.355000,31.574000,31.574000,141197600
2004-11-04,31.447000,31.886000,31.321000,31.751000,31.751000,112608500
2004-11-05,32.089000,32.207000,31.743000,32.038000,32.038000,117078400
2004-11-08,32.030000,32.156000,31.945000,32.072000,32.072000,66505700
2004-11-09,32.013000,32.199000,31.912000,32.004000,32.004000,85250200
2004-11-10,32.013000,32.123000,31.768000,31.895000,31.895000,95167000
2004-11-11,31.996000,32.393000,31.954000,32.317000,32.317000,99805800
2004-11-12,32.359000,32.713000,32.215000,32.629000,32.629000,102697500
2004-11-15,32.612000,32.798000,32.494000,32.773000,32.773000,82736400
2004-11-16,32.629000,32.646000,32.342000,32.572000,32.572000,97452600
2004-11-17,32.773000,33.186000,32.773000,33.009000,33.009000,125450100
2004-11-18,32.899000,33.220000,32.821000,33.161000,33.161000,94980200
2004-11-19,33.119000,33.161000,32.570000,32.646000,32.646000,118558400
2004-11-22,32.587000,32.975000,32.477000,32.958000,32.958000,79973100
2004-11-23,32.924000,33.043000,32.587000,32.908000,32.908000,91926500
2004-11-24,32.992000,33.245000,32.975000,33.195000,33.195000,74091000
2004-11-26,33.228000,33.321000,33.059000,33.093000,33.093000,31303200
2004-11-29,33.304000,33.456000,32.891000,33.087000,33.087000,94786900
2004-11-30,33.169000,33.245000,32.967000,33.019000,33.019000,87703900
2004-12-01,33.144000,33.727000,33.144000,33.692000,33.692000,102435015
2004-12-02,33.608000,34.089000,33.557000,33.819000,33.819000,122306130
2004-12-03,34.022000,34.258000,33.828000,33.870000,33.870000,114276522
2004-12-06,33.861000,34.120000,33.684000,33.988000,33.988000,70505197
2004-12-07,34.039000,34.182000,33.363000,33.406000,33.406000,121669485
2004-12-08,33.473000,33.743000,32.756000,33.600000,33.600000,96436614
2004-12-09,33.338000,33.920000,33.119000,33.802000,33.802000,134422537
2004-12-10,33.633000,33.819000,33.541000,33.701000,33.701000,86252389
2004-12-13,33.946000,34.047000,33.743000,33.996000,33.996000,74339241
2004-12-14,33.979000,34.258000,33.971000,34.163000,34.163000,92019769
2004-12-15,34.174000,34.334000,33.891000,34.039000,34.039000,95229970
2004-12-16,34.030000,34.140000,33.608000,33.718000,33.718000,86265069
2004-12-17,33.786000,33.922000,31.707000,33.637000,33.637000,102213970
2004-12-20,33.718000,33.889000,33.309000,33.402000,33.402000,106719878
2004-12-21,33.556000,33.837000,33.469000,33.811000,33.811000,83240677
2004-12-22,33.688000,34.024000,33.648000,33.854000,33.854000,75507430
2004-12-23,33.752000,34.007000,33.692000,33.878000,33.878000,45816379
2004-12-27,34.067000,34.101000,33.573000,33.735000,33.735000,67278365
2004-12-28,33.803000,34.085000,33.752000,34.058000,34.058000,62616686
2004-12-29,34.016000,34.220000,33.999000,34.101000,34.101000,50112182
2004-12-30,34.144000,34.189000,34.024000,34.075000,34.075000,41728204
2004-12-31,34.110000,34.187000,33.999000,34.012000,34.012000,44145564
2005-01-03,34.152000,34.333000,33.547000,33.657000,33.657000,101052208
2005-01-04,33.820000,33.862000,32.848000,33.044000,33.044000,136759292
2005-01-05,32.959000,33.198000,32.780000,32.840000,32.840000,128424276
2005-01-06,32.917000,32.985000,32.670000,32.675000,32.675000,103981120
2005-01-07,32.865000,33.124000,32.559000,32.848000,32.848000,123159230
2005-01-10,32.755000,33.121000,32.711000,32.831000,32.831000,88824600
2005-01-11,32.695000,32.802000,32.439000,32.600000,32.600000,107283390
2005-01-12,32.755000,32.891000,32.388000,32.874000,32.874000,127885823
2005-01-13,32.891000,33.104000,32.388000,32.439000,32.439000,102117505
2005-01-14,32.550000,32.823000,32.542000,32.746000,32.746000,93530063
2005-01-18,32.618000,33.053000,32.567000,32.993000,32.993000,92042101
2005-01-19,33.002000,33.019000,32.431000,32.448000,32.448000,105302893
2005-01-20,32.082000,32.219000,31.800000,31.826000,31.826000,121107333
2005-01-21,31.945000,31.996000,31.519000,31.570000,31.570000,115496664
2005-01-24,31.630000,31.698000,31.068000,31.127000,31.127000,137586438
2005-01-25,31.332000,31.604000,31.238000,31.281000,31.281000,120045513
2005-01-26,31.494000,31.775000,31.378000,31.656000,31.656000,107711314
2005-01-27,31.604000,31.758000,31.417000,31.613000,31.613000,109788764
2005-01-28,31.707000,31.758000,31.204000,31.460000,31.460000,111793283
2005-01-31,31.834000,31.979000,31.749000,31.869000,31.869000,89381338
2005-02-01,31.928000,32.080000,31.843000,31.971000,31.971000,76815285
2005-02-02,32.082000,32.150000,31.792000,32.022000,32.022000,101911126
2005-02-03,31.851000,31.880000,31.528000,31.659000,31.659000,90926345
2005-02-04,31.656000,32.226000,31.656000,32.167000,32.167000,99370375
